Gene,log2FC,pvalue,padj
ENSG00000163873,0.0,,
ENSG00000163874,-0.5079488587313241,0.07972330235385627,
ENSG00000163875,-0.02343498108420672,0.9050628994233645,
ENSG00000163877,-0.28512198070318995,0.11906041340411842,
ENSG00000163879,0.0,,
ENSG00000163882,0.029081783739864697,0.7063459980254285,
ENSG00000163884,-0.75,0.0576688856224373,
ENSG00000163885,0.0,,
ENSG00000163888,0.0,,
ENSG00000163898,-0.25,0.3910022189557705,
ENSG00000163900,-0.19880299571180515,0.11343002778256572,
ENSG00000163902,-0.06647407165949737,0.7527989126837609,
ENSG00000163904,0.07718884157191486,0.21386937464070752,
ENSG00000163909,0.0,,
ENSG00000163913,-0.0095874812394392,0.9196733655868817,
ENSG00000163914,0.0,,
ENSG00000163915,0.0,,
ENSG00000163918,-0.1884366806823552,0.39209878781003304,
ENSG00000163923,-0.09749375012019268,0.7227877080390915,
ENSG00000163930,-0.06121368400188043,0.40152422448185204,
ENSG00000163931,-0.044212223805089046,0.6678334366504255,
ENSG00000163932,-0.13823645173989085,0.20339686378537833,
ENSG00000163933,0.0001761748731929913,0.9989907793458618,
ENSG00000163935,0.15925662194545698,0.44369715963792866,
ENSG00000163938,-0.0366688185305577,0.662006684305752,
ENSG00000163939,-0.003376756431277883,0.9701427360553281,
ENSG00000163945,0.08928627101693198,0.5175224334682023,
ENSG00000163946,0.10961273977598207,0.28845618781257404,
ENSG00000163947,-0.14019396942742457,0.2596809847134481,
ENSG00000163950,-0.15254820558412696,0.39340997882482687,
ENSG00000163956,-0.04543478853319716,0.6669361732684833,
ENSG00000163958,0.0,,
ENSG00000163959,-0.11069619700389977,0.7025165996199894,
ENSG00000163960,0.07847092519559418,0.30465955021993096,
ENSG00000163961,-0.17600101919626887,0.5973313777403373,
ENSG00000163964,0.22053192648364695,0.32981544689382103,
ENSG00000163975,-0.09749375012019268,0.7227877080390915,
ENSG00000163982,0.0,,
ENSG00000163993,0.0,,
ENSG00000163995,-0.4025062498798073,0.16437971683957578,
ENSG00000164002,-0.015573200158407019,0.938340296690538,
ENSG00000164007,0.0,,
ENSG00000164008,-0.14341673657784915,0.1751676487474897,
ENSG00000164010,-0.2104618269113967,0.32574664720500934,
ENSG00000164011,0.10823985181902662,0.6440932964031212,
ENSG00000164022,-0.13153518918441698,0.34516057140078155,
ENSG00000164023,0.0,,
ENSG00000164024,0.0400253675411939,0.7305662699187886,
ENSG00000164031,-0.054488547487425265,0.2510032033908584,
ENSG00000164032,-0.11676767368727425,0.39369908195759107,
ENSG00000164035,0.0,,
ENSG00000164037,-0.09749375012019268,0.7227877080390915,
ENSG00000164038,-0.357644236836165,0.33012941370778653,
ENSG00000164039,-0.3978083289068066,0.20960521146301878,
ENSG00000164040,-0.5118629931077088,0.004150595242350886,
ENSG00000164045,0.41666666666666663,0.3734797469866549,
ENSG00000164047,0.0,,
ENSG00000164048,-0.27713521925437945,0.12679460857416094,
ENSG00000164049,0.0,,
ENSG00000164050,0.28024165632863896,0.3238975630467164,
ENSG00000164051,0.060850794037317524,0.767250392847804,
ENSG00000164053,0.023202813022305424,0.8784241935091186,
ENSG00000164054,-0.10076652948610842,0.5717560306117311,
ENSG00000164056,-0.17008098175469222,0.6352014937923576,
ENSG00000164061,-0.08333333333333337,0.8511627527132343,
ENSG00000164062,-0.0864862543491256,0.5002579156897995,
ENSG00000164066,0.0,,
ENSG00000164068,-0.037621708053408476,0.5333190862628157,
ENSG00000164070,0.0,,
ENSG00000164073,0.42762292569970306,0.04122566936734363,
ENSG00000164074,0.07011599033258431,0.7859016448388505,
ENSG00000164076,0.0,,
ENSG00000164077,0.041895644786080766,0.88847792350126,
ENSG00000164078,0.25,0.3910022189557705,
ENSG00000164080,-0.1671484987638907,0.1875336017857981,
ENSG00000164081,0.02739887139929742,0.8315980270452827,
ENSG00000164082,0.12159476717489337,0.5182035250828906,
ENSG00000164086,0.5058173016052914,0.1011800140369203,
ENSG00000164087,-0.29248125036057804,0.18169011381620936,
ENSG00000164088,0.15424574589508033,0.37524005057306087,
ENSG00000164089,0.0,,
ENSG00000164091,-0.04851126050702437,0.6941367292600256,
ENSG00000164093,0.0,,
ENSG00000164096,-0.0025929779800035746,0.9860692821270333,
ENSG00000164099,0.0,,
ENSG00000164100,0.0,,
ENSG00000164104,-0.13335571191058726,0.5199220798072988,
ENSG00000164105,-0.23642518878763785,0.45765973102968793,
ENSG00000164106,0.0,,
ENSG00000164107,0.0,,
ENSG00000164109,-0.11400232008378719,0.057668885622437716,
ENSG00000164111,0.1810805099087629,0.6401614563430593,
ENSG00000164112,-0.5,0.18169011381620936,
ENSG00000164113,0.0,,
ENSG00000164114,-0.15458044742912858,0.3966069315463401,
ENSG00000164116,0.0,,
ENSG00000164117,-0.28265864768175364,0.27160152718668806,
ENSG00000164118,0.34893273872562647,0.12940635416775892,
ENSG00000164120,-0.4088574664894984,0.24932896322561213,
ENSG00000164122,0.0,,
ENSG00000164123,0.0,,
ENSG00000164124,0.0,,
ENSG00000164125,0.3333333333333333,0.4226497308103743,
ENSG00000164128,0.0,,
ENSG00000164129,0.0,,
ENSG00000164134,-0.18496679326352794,0.1331774042290947,
ENSG00000164136,-0.08824114075446388,0.7639312821673521,
ENSG00000164142,0.25,0.3910022189557705,
ENSG00000164144,0.010456767091439279,0.9787025683484484,
ENSG00000164151,-0.18908184515426107,0.015509310123703306,
ENSG00000164161,0.0,,
ENSG00000164162,-0.018990658016865503,0.8991608250308133,
ENSG00000164163,-0.15526515914418493,0.35748753024166435,
ENSG00000164164,-0.058994472568688394,0.6884041099863478,
ENSG00000164167,-0.09492831652941769,0.3239650124577054,
ENSG00000164168,-0.053843952520708616,0.7188226841058767,
ENSG00000164169,-0.057738608709968275,0.18169011381620812,
ENSG00000164171,-0.3338963388098659,0.1944326256568699,
ENSG00000164172,0.07301126545165548,0.45256065061124784,
ENSG00000164175,0.0,,
ENSG00000164176,0.0,,
ENSG00000164180,0.09206138892554616,0.21820542644583024,
ENSG00000164181,0.0,,
ENSG00000164182,-0.1811795115943058,0.17838743839660712,
ENSG00000164185,0.0,,
ENSG00000164187,0.05396895535595547,0.7306716716528896,
ENSG00000164188,0.0,,
ENSG00000164190,-0.1129565137220565,0.40709643366059334,
ENSG00000164197,0.0,,
ENSG00000164199,0.16666666666666663,0.7227877080390916,
ENSG00000164209,0.06779473322727636,0.6081181813036001,
ENSG00000164211,-0.051275243722874286,0.8100526836826693,
ENSG00000164219,-0.21850326016571842,0.26910977726606705,
ENSG00000164220,0.0,,
ENSG00000164221,-0.29602321478427296,0.27602408577304494,
ENSG00000164236,-0.25,0.3910022189557705,
ENSG00000164237,-0.16666666666666669,0.7227877080390915,
ENSG00000164241,-0.07751763915359478,0.8480904751411473,
ENSG00000164244,-0.05001710887448407,0.8310245949698305,
ENSG00000164251,-0.22672264890212945,0.2073741219575562,
ENSG00000164252,0.04165639332323057,0.7883397862882754,
ENSG00000164253,-0.1175474272779149,0.5680135557541256,
ENSG00000164256,0.0,,
ENSG00000164258,-0.21495811661887965,0.17823573206112386,
ENSG00000164265,0.0,,
ENSG00000164266,0.0,,
ENSG00000164270,0.0,,
ENSG00000164283,-0.25,0.3910022189557705,
ENSG00000164284,0.42695383778135465,0.0036038988253938816,
ENSG00000164287,0.0,,
ENSG00000164291,0.1739758531795106,0.44396762555719876,
ENSG00000164292,0.23583958321314058,0.5282309269718635,
ENSG00000164294,0.0,,
ENSG00000164296,0.06917291654647406,0.7227877080390912,
ENSG00000164299,0.0,,
ENSG00000164300,-0.10519406945975796,0.43123757498554843,
ENSG00000164303,0.0,,
ENSG00000164304,0.0,,
ENSG00000164305,0.10190899862936487,0.35947650449160296,
ENSG00000164306,-0.19055059740939528,0.4925968449433904,
ENSG00000164307,0.09161766189685139,0.582719081443587,
ENSG00000164308,-0.33654852439412064,0.7362026362917717,
ENSG00000164309,-0.25,0.3910022189557705,
ENSG00000164318,0.0,,
ENSG00000164323,0.04803741268771411,0.8342857166611081,
ENSG00000164325,0.0,,
ENSG00000164326,0.0,,
ENSG00000164327,0.11994674010576745,0.24585064795411618,
ENSG00000164329,-0.10609390277160191,0.3881822973567123,
ENSG00000164330,0.3333333333333333,0.4226497308103743,
ENSG00000164331,-0.04801598119576589,0.7047150121750135,
ENSG00000164332,-0.14172013458144672,0.4212576542632605,
ENSG00000164334,0.0,,
ENSG00000164338,0.04537717175877276,0.6519322729563023,
ENSG00000164342,-0.4795739585136224,0.28587126498173354,
ENSG00000164344,0.09749375012019268,0.7227877080390916,
ENSG00000164346,0.038497045173222944,0.9014254499204797,
ENSG00000164347,0.21364540267956134,0.16560378011829366,
ENSG00000164362,0.0,,
ENSG00000164363,0.0,,
ENSG00000164366,0.1404023309025857,0.6089219024010079,
ENSG00000164379,0.0,,
ENSG00000164385,0.0,,
ENSG00000164393,0.0,,
ENSG00000164398,0.0659999298944891,0.7317199081474298,
ENSG00000164399,0.0,,
ENSG00000164400,0.0,,
ENSG00000164402,0.15558569309412196,0.4728776512640999,
ENSG00000164403,0.0,,
ENSG00000164404,0.19498750024038536,0.42264973081037416,
ENSG00000164405,-0.08697680385252848,0.569222832066123,
ENSG00000164406,0.29248125036057804,0.18169011381620936,
ENSG00000164411,0.0,,
ENSG00000164414,0.31488013202667053,0.1569076476857717,
ENSG00000164418,0.0,,
ENSG00000164430,0.1408592492589289,0.5574634885984763,
ENSG00000164434,0.0,,
ENSG00000164438,0.0,,
ENSG00000164440,0.0,,
ENSG00000164442,-0.3209399593940132,0.2226408487404187,
ENSG00000164451,0.0,,
ENSG00000164458,0.0,,
ENSG00000164463,0.019784975725387177,0.7908103051448051,
ENSG00000164465,-0.030377331383356854,0.8927478540628718,
ENSG00000164466,-0.0200851529422037,0.8152224535117233,
ENSG00000164483,-0.16027942916040328,0.5877152523123126,
ENSG00000164484,0.12146978174931311,0.7973647708170758,
ENSG00000164485,0.0,,
ENSG00000164488,0.0,,
ENSG00000164494,-0.16285469226237215,0.1684037965934209,
ENSG00000164500,0.0,,
ENSG00000164506,-0.043383843340190076,0.7057643973757805,
ENSG00000164508,0.0,,
ENSG00000164509,0.0,,
ENSG00000164512,-0.06985669043036946,0.8691520621426229,
ENSG00000164520,0.0,,
ENSG00000164530,0.9438499652979448,0.0699449889557108,
ENSG00000164532,0.0,,
ENSG00000164535,0.3048658255081582,0.29457710881054067,
ENSG00000164542,0.29248125036057804,0.18169011381620936,
ENSG00000164543,-0.18243235668869318,0.14750166061707282,
ENSG00000164548,-0.031341266696157,0.7634620990109293,
ENSG00000164556,-0.16666666666666669,0.7227877080390915,
ENSG00000164574,-0.09767097873796615,0.7396641703327662,
ENSG00000164576,-0.22100638064670797,0.09884115849617672,
ENSG00000164587,-0.1439067198227022,0.5494967988420014,
ENSG00000164588,0.0,,
ENSG00000164591,0.0,,
ENSG00000164597,0.1974994033437074,0.5864395468522264,
ENSG00000164600,0.0,,
ENSG00000164603,-0.08321672912669431,0.5832842194693756,
ENSG00000164604,0.0,,
ENSG00000164609,-0.2409998041797854,0.17370432847792372,
ENSG00000164610,0.1872283832077617,0.34240623793247754,
ENSG00000164611,-0.13701061591252506,0.6705506149838597,
ENSG00000164615,-0.020097820134237665,0.8913955511467772,
ENSG00000164616,0.0,,
ENSG00000164619,0.0,,
ENSG00000164620,-0.010794124855788567,0.9440112862083953,
ENSG00000164621,0.0,,
ENSG00000164626,-0.33333333333333337,0.42264973081037416,
ENSG00000164627,0.0,,
ENSG00000164631,0.25036309771456455,0.08122024551156139,
ENSG00000164638,-0.5,0.18169011381620936,
ENSG00000164645,0.0,,
ENSG00000164647,0.0,,
ENSG00000164649,-0.3324579775591072,0.42091779855959477,
ENSG00000164651,0.0,,
ENSG00000164654,0.04485704370611199,0.677807157816674,
ENSG00000164659,-0.2660389400242562,0.44884930624540625,
ENSG00000164663,0.3148281146018759,0.1081351441829527,
ENSG00000164669,-0.16666666666666669,0.7227877080390915,
ENSG00000164674,-0.11875721745265366,0.5396735968524868,
ENSG00000164675,0.0,,
ENSG00000164683,0.0,,
ENSG00000164684,0.0,,
ENSG00000164687,-0.33333333333333337,0.42264973081037416,
ENSG00000164690,0.3333333333333333,0.4226497308103743,
ENSG00000164691,0.07443872446952682,0.7505653814921798,
ENSG00000164692,0.0,,
ENSG00000164694,0.0,,
ENSG00000164695,0.0,,
ENSG00000164707,0.43872187554086706,0.0576688856224373,
ENSG00000164713,-0.05637122578090903,0.5967937134748295,
ENSG00000164715,0.008203548195615973,0.9069761722175871,
ENSG00000164729,0.0,,
ENSG00000164733,0.1086893202658965,0.7066875448541743,
ENSG00000164736,0.0,,
ENSG00000164740,0.0,,
ENSG00000164741,0.0,,
ENSG00000164742,0.3333333333333333,0.4226497308103743,
ENSG00000164743,0.0,,
ENSG00000164744,0.08333333333333331,0.8511627527132344,
ENSG00000164746,0.3333333333333333,0.4226497308103743,
ENSG00000164749,0.0,,
ENSG00000164751,-0.186770995170086,0.2008653023743087,
ENSG00000164754,0.04739554452169603,0.7353071829785718,
ENSG00000164756,0.0,,
ENSG00000164758,-0.44968761601516816,0.04255321574061098,
ENSG00000164761,0.0,,
ENSG00000164764,0.43872187554086706,0.0576688856224373,
ENSG00000164776,-0.09749375012019268,0.7227877080390916,
ENSG00000164778,0.0,,
ENSG00000164794,0.0,,
ENSG00000164796,0.0,,
ENSG00000164808,-0.3419832979009829,0.14533871660776038,
ENSG00000164815,-0.449513291586209,0.04704556440849905,
ENSG00000164816,0.0,,
ENSG00000164818,-0.059816400529302705,0.8448329026599787,
ENSG00000164821,0.0,,
ENSG00000164822,0.0,,
ENSG00000164823,-0.16270870170846408,0.24066583277452747,
ENSG00000164825,0.0,,
ENSG00000164828,-0.004596475092852437,0.9584006748905455,
ENSG00000164830,0.1274356133868979,0.22852629047462614,
ENSG00000164841,0.0,,
ENSG00000164845,-0.6666666666666667,0.18350341907227397,
ENSG00000164849,0.050104692338484025,0.8172999492204215,
ENSG00000164850,0.0,,
ENSG00000164853,0.0,,
ENSG00000164855,-0.08333333333333337,0.8511627527132343,
ENSG00000164867,0.06528607084070392,0.8270199743634715,
ENSG00000164871,0.0,,
ENSG00000164877,-0.23882656787935108,0.14602384693431766,
ENSG00000164879,0.0,,
ENSG00000164880,-0.01899627082183475,0.8343762451307484,
ENSG00000164885,-0.13151720291689672,0.18169011381620992,
ENSG00000164889,-0.007437366849217142,0.9516526758870466,
ENSG00000164893,0.0,,
ENSG00000164896,0.0007810801137946299,0.9941430168659936,
ENSG00000164897,-0.19295462357633042,0.05929388414307214,
ENSG00000164898,0.276691666185896,0.18350341907227394,
ENSG00000164900,0.0,,
ENSG00000164902,-0.07485817291766761,0.4413015724311867,
ENSG00000164904,-0.05501249975961464,0.8690662198621997,
ENSG00000164916,0.106627048922034,0.4730113586155601,
ENSG00000164919,-0.12836475892671295,0.5567678472802522,
ENSG00000164920,0.0,,
ENSG00000164924,-0.03717228570313935,0.8892708128791099,
ENSG00000164929,0.0,,
ENSG00000164930,0.1116541669070521,0.7138183125986011,
ENSG00000164932,0.0,,
ENSG00000164933,-0.06153031211877913,0.7231335354951179,
ENSG00000164934,-0.06335676000124657,0.6603444631575408,
ENSG00000164935,0.0,,
ENSG00000164938,0.14936481081078146,0.5768747505427813,
ENSG00000164941,-0.03773695773562746,0.7710507996548418,
ENSG00000164944,-0.0808486651738356,0.17055773472415345,
ENSG00000164946,0.0,,
ENSG00000164949,-0.6258145836939114,0.19180188529620826,
ENSG00000164951,-0.4183794676392312,0.12494525302973991,
ENSG00000164953,-0.07751763915359478,0.5839083653260037,
ENSG00000164961,0.07294607941069042,0.7589175498939307,
ENSG00000164967,-0.07458876335097742,0.5222750487924369,
ENSG00000164970,-0.11379458069805981,0.36665719264470553,
ENSG00000164972,0.08333333333333331,0.8511627527132344,
ENSG00000164975,0.2863715497372965,0.0926195971919494,
ENSG00000164976,-0.04874687506009634,0.8511627527132343,
ENSG00000164978,-0.13736304405330468,0.559413443790637,
ENSG00000164983,-0.06943932943889841,0.5755293479814046,
ENSG00000164985,0.017834181550715478,0.9189939939004337,
ENSG00000164989,-0.09749375012019268,0.7227877080390916,
ENSG00000165006,-0.14750551383113386,0.4175049636119858,
ENSG00000165023,0.0,,
ENSG00000165025,0.9449875002403854,0.0308550736825855,
ENSG00000165028,-0.29248125036057804,0.18169011381620936,
ENSG00000165029,-0.04141020550067287,0.8727651160433102,
ENSG00000165030,-0.02590491978673848,0.9030630864221301,
ENSG00000165046,-0.19200051557417486,0.4744112680955553,
ENSG00000165055,0.10844161029773813,0.7147437162454898,
ENSG00000165059,0.0,,
ENSG00000165060,-0.08618878269370844,0.5947801891330079,
ENSG00000165061,0.0,,
ENSG00000165066,0.0,,
ENSG00000165071,0.037462379116991684,0.8313360868845093,
ENSG00000165072,0.0,,
ENSG00000165076,0.0,,
ENSG00000165078,0.0,,
ENSG00000165084,0.0,,
ENSG00000165091,0.0,,
ENSG00000165092,0.0,,
ENSG00000165097,-0.0029333412138123904,0.9842252798014748,
ENSG00000165102,0.07036449181192328,0.6790397799755744,
ENSG00000165105,0.0,,
ENSG00000165113,-0.017547248828305495,0.9301495636063368,
ENSG00000165115,0.19727580437534575,0.057668885622437056,
ENSG00000165118,0.28024165632863896,0.32389756304671646,
ENSG00000165119,-0.06405901480215626,0.46837979569909105,
ENSG00000165120,0.0,,
ENSG00000165121,0.32126004017312493,0.32739234751843155,
ENSG00000165124,0.0,,
ENSG00000165125,-0.14624062518028902,0.3910022189557705,
ENSG00000165131,0.0,,
ENSG00000165138,0.12266734528090506,0.1448696729055764,
ENSG00000165140,-0.18170748716555352,0.48595337095537644,
ENSG00000165152,0.0,,
ENSG00000165156,0.13808255717019424,0.40244522957403395,
ENSG00000165164,0.0,,
ENSG00000165168,1.2783208335737186,0.11968940161054648,
ENSG00000165169,-0.04255450180423814,0.8643243197587186,
ENSG00000165171,-0.9591479170272448,0.08202172023440936,
ENSG00000165175,0.1504041683228916,0.5994930743296842,
ENSG00000165178,0.0,,
ENSG00000165181,0.0,,
ENSG00000165182,0.0,,
ENSG00000165185,0.17658244779801713,0.6088936598211374,
ENSG00000165186,-0.6666666666666667,0.18350341907227397,
ENSG00000165188,0.0,,
ENSG00000165192,0.0,,
ENSG00000165194,0.0,,
ENSG00000165195,-0.013505946288558057,0.9319143850506205,
ENSG00000165197,0.0,,
ENSG00000165202,0.0,,
ENSG00000165204,0.0,,
ENSG00000165209,0.04190839359620924,0.631636012233955,
ENSG00000165215,0.0,,
ENSG00000165219,-0.023814260941676935,0.7496339309253873,
ENSG00000165233,0.11050587046043248,0.325593954504779,
ENSG00000165238,0.3333333333333333,0.4226497308103743,
ENSG00000165240,-0.03490870847778771,0.8245043918084146,
ENSG00000165244,-0.14325364051407874,0.3881021102896671,
ENSG00000165246,0.0,,
ENSG00000165259,-0.75,0.0576688856224373,
ENSG00000165264,-0.16646226508122242,0.11946866694315832,
ENSG00000165269,0.5,0.18169011381620936,
ENSG00000165271,-0.08916671050237035,0.3654634048033437,
ENSG00000165272,0.08100552180196186,0.8072506475644631,
ENSG00000165275,-0.02771755655291397,0.8363008363709914,
ENSG00000165280,-0.016548812445946304,0.9127806473008854,
ENSG00000165282,0.003590580872933735,0.9783888620889094,
ENSG00000165283,-0.10660740642139821,0.3360882905626759,
ENSG00000165288,0.011640961340668277,0.9119809866930642,
ENSG00000165300,-0.25,0.3910022189557705,
ENSG00000165304,0.75,0.0576688856224373,
ENSG00000165309,0.0,,
ENSG00000165312,-0.16260224329748407,0.1809323112268265,
ENSG00000165322,0.12275471293389106,0.11925922871614893,
ENSG00000165323,0.0,,
ENSG00000165325,0.0,,
ENSG00000165338,0.03458645827323692,0.8511627527132347,
ENSG00000165349,0.0,,
ENSG00000165355,-0.10289272358016,0.6723029599196885,
ENSG00000165359,0.10415544461788429,0.2499757315596382,
ENSG00000165366,0.0,,
ENSG00000165370,0.0,,
ENSG00000165376,-0.25,0.3910022189557705,
ENSG00000165379,0.0,,
ENSG00000165383,0.0,,
ENSG00000165388,0.0,,
ENSG00000165389,0.18218490073191385,0.46111449343796296,
ENSG00000165390,0.0,,
ENSG00000165392,-0.013357829604165872,0.9203177377770323,
ENSG00000165406,-0.08333016966364148,0.6075120853527821,
ENSG00000165409,-0.4166666666666667,0.37347974698665504,
ENSG00000165410,0.7273318595640523,0.1612256149078093,
ENSG00000165416,-0.08759225643516722,0.37230384516086384,
ENSG00000165417,-0.09496362986360918,0.6691252573640013,
ENSG00000165424,-0.14624062518028902,0.3910022189557705,
ENSG00000165434,0.4236455499565208,0.11594248142616323,
ENSG00000165443,0.0,,
ENSG00000165449,0.0,,
ENSG00000165457,0.0,,
ENSG00000165458,0.005373417988424833,0.958976679688886,
ENSG00000165462,0.0,,
ENSG00000165471,0.0,,
ENSG00000165474,0.0,,
ENSG00000165475,-0.1509779738299155,0.40333424785261085,
ENSG00000165476,0.17080716829277964,0.650498930818625,
ENSG00000165478,0.0,,
ENSG00000165480,0.41666666666666663,0.3734797469866549,
ENSG00000165487,-0.013669522032597747,0.9499881790538662,
ENSG00000165490,-0.6666666666666667,0.18350341907227397,
ENSG00000165494,0.07834325037957068,0.254312042280443,
ENSG00000165495,0.0,,
ENSG00000165496,0.0,,
ENSG00000165501,-0.25775911703262344,0.37558654222249943,
ENSG00000165502,-0.15176659064137166,0.08226718226455573,
ENSG00000165506,-0.05755757594492339,0.899364772973328,
ENSG00000165507,0.0,,
ENSG00000165509,0.0,,
ENSG00000165511,0.0,,
ENSG00000165512,-0.04440138222787615,0.8524044642994573,
ENSG00000165516,0.0006217741047294112,0.997339509200887,
ENSG00000165521,0.1508735706517652,0.2398014443049512,
ENSG00000165525,-0.028264596952848997,0.7659856841141014,
ENSG00000165526,0.1622365776323038,0.03823789846989987,
ENSG00000165527,-0.15826011195203815,0.40969917083106616,
ENSG00000165533,0.04874687506009634,0.8511627527132343,
ENSG00000165548,-0.09749375012019268,0.7227877080390915,
ENSG00000165553,0.0,,
ENSG00000165555,-0.08333333333333337,0.8511627527132343,
ENSG00000165556,0.0,,
ENSG00000165566,0.0,,
ENSG00000165568,-0.11621572193771179,0.7467502192807759,
ENSG00000165572,0.6740259363240546,0.16305514615314556,
ENSG00000165583,0.0,,
ENSG00000165584,0.0,,
ENSG00000165588,0.0,,
ENSG00000165591,-0.27098904696291015,0.2973304224553304,
ENSG00000165606,0.0,,
ENSG00000165609,0.1704817754949639,0.2899112506861871,
ENSG00000165617,-0.08035159205006881,0.9411052413281411,
ENSG00000165621,0.0,,
ENSG00000165623,0.0,,
ENSG00000165626,0.0,,
ENSG00000165629,-0.04566595869629353,0.7243243444746155,
ENSG00000165630,-0.18100664849281323,0.17084783484453117,
ENSG00000165632,-0.27255235352577234,0.18159853996948616,
ENSG00000165633,-0.25,0.3910022189557705,
ENSG00000165637,-0.000681020231199092,0.9945421720441944,
ENSG00000165643,0.0,,
ENSG00000165644,0.01452668967671622,0.9269158782846922,
ENSG00000165646,0.5332451496540158,0.20743481352685741,
ENSG00000165650,-0.47483076878989294,0.0633585174338407,
ENSG00000165655,0.0,,
ENSG00000165659,0.08333333333333331,0.8511627527132344,
ENSG00000165660,0.0022578162415105574,0.992523353452087,
ENSG00000165661,-0.17210054647879058,0.11469133039048345,
ENSG00000165669,-0.15408866923928244,0.2524933392297907,
ENSG00000165671,-0.12566783829122663,0.5710851875573979,
ENSG00000165672,0.23913871870439696,0.345574394442374,
ENSG00000165675,-0.014546419413016931,0.9430806495690922,
ENSG00000165678,0.026626884231978565,0.848079945348476,
ENSG00000165682,0.0,,
ENSG00000165684,0.02930216151341103,0.7701324380133803,
ENSG00000165685,0.0,,
ENSG00000165688,-0.03684617690687819,0.5152610281980244,
ENSG00000165689,0.25309864162136897,0.24017145697428938,
ENSG00000165694,0.0,,
ENSG00000165695,0.0,,
ENSG00000165698,0.09749375012019268,0.7227877080390916,
ENSG00000165699,0.024614695229522532,0.7166457359645576,
ENSG00000165702,0.0,,
ENSG00000165704,-0.08318941398009816,0.6573333004816274,
ENSG00000165714,-0.39386184618654063,0.13211356701373939,
ENSG00000165716,0.0,,
ENSG00000165724,0.055231981402239505,0.41509473457720286,
ENSG00000165730,0.41666666666666663,0.3734797469866549,
ENSG00000165731,0.0,,
ENSG00000165732,-0.2147507152745023,0.3218288264503797,
ENSG00000165733,-0.07701427618849177,0.4934994196527013,
ENSG00000165752,0.3356216374682939,0.11900693812156558,
ENSG00000165757,0.0,,
ENSG00000165762,0.0,,
ENSG00000165775,-0.07203496263630971,0.33863424963072947,
ENSG00000165782,-0.045850072567081845,0.6927820744065297,
ENSG00000165792,0.0744716503823275,0.4911673662862408,
ENSG00000165794,0.0,,
ENSG00000165795,0.3370464587805735,0.14752969127021773,
ENSG00000165799,0.0,,
ENSG00000165801,0.6399750004807707,0.09966806352009996,
ENSG00000165802,-0.04858319062234706,0.8728061381437556,
ENSG00000165804,0.3158716764152012,0.06837738503041087,
ENSG00000165805,0.09749375012019268,0.7227877080390915,
ENSG00000165806,-0.2354152676203105,0.1551775790554862,
ENSG00000165807,0.0,,
ENSG00000165810,0.0,,
ENSG00000165813,-0.08529201047472323,0.5242041962947022,
ENSG00000165816,0.0,,
ENSG00000165819,0.12690751177700843,0.2517396627829919,
ENSG00000165821,0.20706881911964237,0.4705892708263688,
ENSG00000165828,0.0,,
ENSG00000165832,-0.05042607712482994,0.7684136210623936,
ENSG00000165837,0.16666666666666663,0.7227877080390916,
ENSG00000165841,0.0,,
ENSG00000165861,-0.056322508671629024,0.5357590050056951,
ENSG00000165862,0.0,,
ENSG00000165863,0.0,,
ENSG00000165868,0.0,,
ENSG00000165874,-0.4166666666666667,0.37347974698665504,
ENSG00000165879,-0.32936797867132217,0.3059186948095657,
ENSG00000165886,-0.09749375012019268,0.7227877080390915,
ENSG00000165887,0.0,,
ENSG00000165891,0.0,,
ENSG00000165895,0.0,,
ENSG00000165898,0.16397851515647233,0.4340190537076846,
ENSG00000165899,0.0,,
ENSG00000165905,0.32840911897421243,0.4045983998490194,
ENSG00000165912,-0.25,0.3910022189557705,
ENSG00000165914,0.16666666666666663,0.7227877080390916,
ENSG00000165915,-0.00923559319429934,0.8827899350932594,
ENSG00000165916,-0.14001903264548954,0.5081740242792068,
ENSG00000165917,0.25,0.3910022189557705,
ENSG00000165923,-0.1300786766769515,0.5689073743837134,
ENSG00000165929,0.01106110139184402,0.8453689354851951,
ENSG00000165934,-0.0009861255490912768,0.996675182394732,
ENSG00000165935,0.0,,
ENSG00000165943,-0.2291788856049406,0.1895061769140869,
ENSG00000165948,0.10730936496245391,0.4226497308103747,
ENSG00000165949,-0.6258145836939114,0.19180188529620826,
ENSG00000165953,0.0,,
ENSG00000165959,-0.16666666666666669,0.7227877080390915,
ENSG00000165966,0.0,,
ENSG00000165970,0.0,,
ENSG00000165972,0.6666666666666666,0.18350341907227402,
ENSG00000165973,0.0,,
ENSG00000165983,-0.1457777685831796,0.4421934975635894,
ENSG00000165985,0.13997500048077072,0.677330019284104,
ENSG00000165995,0.03458645827323692,0.8511627527132347,
ENSG00000165996,0.04874687506009634,0.8511627527132343,
ENSG00000165997,-0.20534978212502075,0.06113396779142969,
ENSG00000166002,-0.14624062518028902,0.3910022189557705,
ENSG00000166004,-0.054619222953749436,0.48493212252057877,
ENSG00000166006,0.0,,
ENSG00000166007,0.0,,
ENSG00000166008,0.0,,
ENSG00000166012,-0.24078385826175452,0.009704621793765543,
ENSG00000166013,0.0,,
ENSG00000166016,-0.006265624699518302,0.9847697071625607,
ENSG00000166024,-0.16892129378729237,0.010174859354021609,
ENSG00000166025,-0.33333333333333337,0.42264973081037416,
ENSG00000166033,0.0,,
ENSG00000166035,-0.4166666666666667,0.37347974698665504,
